07/30/17-02:03:49.359717 ,,"(portscan) UDP Filtered Portscan",8.8.8.8,,172.16.0.11,
07/30/17-17:25:29.690774 ,TCP,"HoneyPot SMB Port 445 Hit",200.44.72.180,54822,172.16.0.4,445
07/30/17-17:25:30.271195 ,TCP,"HoneyPot SMB Port 445 Hit",200.44.72.180,54822,172.16.0.4,445
07/30/17-17:25:30.911590 ,TCP,"HoneyPot SMB Port 445 Hit",200.44.72.180,54822,172.16.0.4,445
07/30/17-17:25:31.207489 ,TCP,"HoneyPot SMB Port 445 Hit",200.44.72.180,54822,172.16.0.4,445
07/30/17-17:25:45.629473 ,TCP,"HoneyPot Telnet Port 23 Hit",59.126.95.33,5238,172.16.0.4,23
07/30/17-17:25:45.833176 ,TCP,"HoneyPot Telnet Port 23 Hit",59.126.95.33,5238,172.16.0.4,23
07/30/17-17:25:57.648083 ,TCP,"HoneyPot Telnet Port 23 Hit",119.76.128.141,36264,172.16.0.4,23
07/30/17-17:25:57.900936 ,TCP,"HoneyPot Telnet Port 23 Hit",119.76.128.141,36264,172.16.0.4,23
07/30/17-17:32:55.576156 ,TCP,"HoneyPot Telnet Port 23 Hit",83.128.174.50,54469,172.16.0.4,23
07/30/17-17:32:55.692607 ,TCP,"HoneyPot Telnet Port 23 Hit",83.128.174.50,54469,172.16.0.4,23
07/30/17-17:32:55.696293 ,TCP,"HoneyPot Telnet Port 23 Hit",83.128.174.50,43746,172.16.0.4,23
07/30/17-17:32:55.813186 ,TCP,"HoneyPot Telnet Port 23 Hit",83.128.174.50,43746,172.16.0.4,23
07/30/17-17:33:26.577621 ,TCP,"HoneyPot Telnet Port 23 Hit",83.128.174.50,43746,172.16.0.4,23
07/30/17-17:33:26.694885 ,TCP,"HoneyPot Telnet Port 23 Hit",83.128.174.50,43746,172.16.0.4,23
07/30/17-17:33:35.763107 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,3440,172.16.0.4,445
07/30/17-17:33:36.024878 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,3440,172.16.0.4,445
07/30/17-17:33:36.024880 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,3440,172.16.0.4,445
07/30/17-17:33:36.289787 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,3440,172.16.0.4,445
07/30/17-17:34:48.675755 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,65239,172.16.0.4,445
07/30/17-17:34:48.844489 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,65239,172.16.0.4,445
07/30/17-17:34:48.845448 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,65239,172.16.0.4,445
07/30/17-17:34:49.017256 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,65239,172.16.0.4,445
07/30/17-17:35:11.114095 ,TCP,"HoneyPot Telnet Port 23 Hit",83.6.39.189,32726,172.16.0.4,23
07/30/17-17:35:11.278687 ,TCP,"HoneyPot Telnet Port 23 Hit",83.6.39.189,32726,172.16.0.4,23
07/30/17-17:36:47.609254 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9337,172.16.0.4,445
07/30/17-17:36:47.864906 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:47.869414 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9337,172.16.0.4,445
07/30/17-17:36:47.869418 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9337,172.16.0.4,445
07/30/17-17:36:48.119213 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:48.120247 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:48.133176 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9337,172.16.0.4,445
07/30/17-17:36:48.376589 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:48.377050 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:48.631450 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:48.631727 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:48.885975 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:48.886306 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:49.142368 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:49.142659 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:49.397125 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9355,172.16.0.4,445
07/30/17-17:36:52.140001 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:52.389729 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:52.390280 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:52.648502 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:52.648693 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:52.899406 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:52.899720 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:53.150658 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:53.150873 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:53.402061 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:53.402235 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:36:53.653042 ,TCP,"HoneyPot SMB Port 445 Hit",182.52.135.172,9792,172.16.0.4,445
07/30/17-17:38:00.431161 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55654,172.16.0.4,445
07/30/17-17:38:00.600093 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55654,172.16.0.4,445
07/30/17-17:38:00.601085 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55654,172.16.0.4,445
07/30/17-17:38:00.601087 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55674,172.16.0.4,445
07/30/17-17:38:00.770089 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55674,172.16.0.4,445
07/30/17-17:38:00.771081 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55674,172.16.0.4,445
07/30/17-17:38:00.773230 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55654,172.16.0.4,445
07/30/17-17:38:00.943925 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55674,172.16.0.4,445
07/30/17-17:38:01.113351 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55674,172.16.0.4,445
07/30/17-17:38:01.282828 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55674,172.16.0.4,445
07/30/17-17:38:01.452654 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55674,172.16.0.4,445
07/30/17-17:38:01.622019 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,55674,172.16.0.4,445
07/30/17-17:38:04.454251 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,56102,172.16.0.4,445
07/30/17-17:38:04.627286 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,56102,172.16.0.4,445
07/30/17-17:38:04.628319 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,56102,172.16.0.4,445
07/30/17-17:38:04.797077 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,56102,172.16.0.4,445
07/30/17-17:38:04.962888 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,56102,172.16.0.4,445
07/30/17-17:38:05.128630 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,56102,172.16.0.4,445
07/30/17-17:38:05.294426 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,56102,172.16.0.4,445
07/30/17-17:38:05.459907 ,TCP,"HoneyPot SMB Port 445 Hit",81.4.231.123,56102,172.16.0.4,445
07/30/17-17:39:23.413512 ,TCP,"HoneyPot Telnet Port 23 Hit",50.79.205.253,36016,172.16.0.4,23
07/30/17-17:39:23.440542 ,TCP,"HoneyPot Telnet Port 23 Hit",50.79.205.253,36016,172.16.0.4,23
07/30/17-17:40:23.567373 ,TCP,"HoneyPot Telnet Port 23 Hit",50.79.205.253,36016,172.16.0.4,23
07/30/17-17:40:23.589900 ,TCP,"HoneyPot Telnet Port 23 Hit",50.79.205.253,36016,172.16.0.4,23
07/30/17-17:47:13.811624 ,TCP,"HoneyPot SMB Port 445 Hit",164.52.1.46,54825,172.16.0.4,445
07/30/17-17:47:14.068339 ,TCP,"HoneyPot SMB Port 445 Hit",164.52.1.46,54825,172.16.0.4,445
07/30/17-17:49:13.815013 ,TCP,"HoneyPot Telnet Port 23 Hit",190.51.73.160,2283,172.16.0.4,23
07/30/17-17:51:54.748656 ,TCP,"HoneyPot Telnet Port 23 Hit",105.157.23.211,9046,172.16.0.4,23
07/30/17-17:51:55.189378 ,TCP,"HoneyPot Telnet Port 23 Hit",105.157.23.211,9046,172.16.0.4,23
07/30/17-17:58:13.507212 ,TCP,"HoneyPot Telnet Port 23 Hit",201.254.156.117,2428,172.16.0.4,23
07/30/17-18:05:27.214573 ,TCP,"HoneyPot Telnet Port 23 Hit",92.255.27.115,3594,172.16.0.4,23
07/30/17-18:05:30.213174 ,TCP,"HoneyPot Telnet Port 23 Hit",92.255.27.115,3594,172.16.0.4,23
07/30/17-18:05:36.213268 ,TCP,"HoneyPot Telnet Port 23 Hit",92.255.27.115,3594,172.16.0.4,23
07/30/17-18:06:46.854571 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,50775,172.16.0.4,445
07/30/17-18:06:46.999639 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,50775,172.16.0.4,445
07/30/17-18:06:46.999641 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,50775,172.16.0.4,445
07/30/17-18:06:47.150770 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,50775,172.16.0.4,445
07/30/17-18:07:59.544952 ,TCP,"HoneyPot Telnet Port 23 Hit",111.196.160.231,17969,172.16.0.4,23
07/30/17-18:07:59.785164 ,TCP,"HoneyPot Telnet Port 23 Hit",111.196.160.231,17969,172.16.0.4,23
07/30/17-18:07:59.786180 ,TCP,"HoneyPot Telnet Port 23 Hit",111.196.160.231,33615,172.16.0.4,23
07/30/17-18:08:00.027495 ,TCP,"HoneyPot Telnet Port 23 Hit",111.196.160.231,33615,172.16.0.4,23
07/30/17-18:08:20.544427 ,TCP,"HoneyPot Telnet Port 23 Hit",111.196.160.231,33615,172.16.0.4,23
07/30/17-18:08:20.784658 ,TCP,"HoneyPot Telnet Port 23 Hit",111.196.160.231,33615,172.16.0.4,23
07/30/17-18:08:49.259896 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,42920,172.16.0.4,445
07/30/17-18:08:49.381433 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,42920,172.16.0.4,445
07/30/17-18:08:49.382389 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,42920,172.16.0.4,445
07/30/17-18:08:49.503289 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,42920,172.16.0.4,445
07/30/17-18:09:53.926321 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53845,172.16.0.4,445
07/30/17-18:09:54.070212 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53859,172.16.0.4,445
07/30/17-18:09:54.071059 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53845,172.16.0.4,445
07/30/17-18:09:54.071061 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53845,172.16.0.4,445
07/30/17-18:09:54.213576 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53859,172.16.0.4,445
07/30/17-18:09:54.214554 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53859,172.16.0.4,445
07/30/17-18:09:54.218911 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53845,172.16.0.4,445
07/30/17-18:09:54.360950 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53859,172.16.0.4,445
07/30/17-18:09:54.504921 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53859,172.16.0.4,445
07/30/17-18:09:54.648982 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53859,172.16.0.4,445
07/30/17-18:09:54.793387 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53859,172.16.0.4,445
07/30/17-18:09:54.937823 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,53859,172.16.0.4,445
07/30/17-18:09:57.792872 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,54258,172.16.0.4,445
07/30/17-18:09:57.935138 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,54258,172.16.0.4,445
07/30/17-18:09:57.936137 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,54258,172.16.0.4,445
07/30/17-18:09:58.081848 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,54258,172.16.0.4,445
07/30/17-18:09:58.225532 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,54258,172.16.0.4,445
07/30/17-18:09:58.368817 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,54258,172.16.0.4,445
07/30/17-18:09:58.512440 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,54258,172.16.0.4,445
07/30/17-18:09:58.655241 ,TCP,"HoneyPot SMB Port 445 Hit",176.99.190.96,54258,172.16.0.4,445
07/30/17-18:11:56.287671 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,61325,172.16.0.4,445
07/30/17-18:11:56.405163 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,61325,172.16.0.4,445
07/30/17-18:11:56.406129 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,61325,172.16.0.4,445
07/30/17-18:11:56.406131 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,34631,172.16.0.4,445
07/30/17-18:11:56.524176 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,34631,172.16.0.4,445
07/30/17-18:11:56.525111 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,34631,172.16.0.4,445
07/30/17-18:11:56.526006 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,61325,172.16.0.4,445
07/30/17-18:11:56.647105 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,34631,172.16.0.4,445
07/30/17-18:11:56.765606 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,34631,172.16.0.4,445
07/30/17-18:11:56.883892 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,34631,172.16.0.4,445
07/30/17-18:11:57.002831 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,34631,172.16.0.4,445
07/30/17-18:11:57.120851 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,34631,172.16.0.4,445
07/30/17-18:12:00.004056 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,55686,172.16.0.4,445
07/30/17-18:12:00.123774 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,55686,172.16.0.4,445
07/30/17-18:12:00.124887 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,55686,172.16.0.4,445
07/30/17-18:12:00.245630 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,55686,172.16.0.4,445
07/30/17-18:12:00.363818 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,55686,172.16.0.4,445
07/30/17-18:12:00.482025 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,55686,172.16.0.4,445
07/30/17-18:12:00.600199 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,55686,172.16.0.4,445
07/30/17-18:12:00.717622 ,TCP,"HoneyPot SMB Port 445 Hit",201.249.201.226,55686,172.16.0.4,445
07/30/17-18:19:05.173977 ,TCP,"HoneyPot Telnet Port 23 Hit",41.38.37.194,65037,172.16.0.4,23
07/30/17-18:19:05.341904 ,TCP,"HoneyPot Telnet Port 23 Hit",41.38.37.194,65037,172.16.0.4,23
07/30/17-18:28:20.455229 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.254,40184,172.16.0.4,445
07/30/17-18:28:20.651248 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.254,40184,172.16.0.4,445
07/30/17-18:29:04.998717 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:29:05.198167 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:29:05.199609 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:29:07.204202 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:29:10.241931 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:29:10.444081 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:29:10.483635 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:29:10.643947 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:29:10.675222 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:29:10.675400 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:29:11.399917 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:29:12.600376 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:29:13.289425 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:29:13.481957 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:29:14.248146 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:29:15.913932 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:29:16.245886 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:29:19.597035 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:29:19.796124 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:29:19.796646 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:29:19.998846 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:29:20.198759 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:29:20.398653 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:29:21.107524 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:29:29.317803 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:29:29.517056 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:29:29.518060 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:29:29.720915 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:29:29.920445 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:29:29.984387 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,57236,172.16.0.4,445
07/30/17-18:29:30.015971 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,57236,172.16.0.4,445
07/30/17-18:29:30.016941 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,57236,172.16.0.4,445
07/30/17-18:29:30.050324 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,57236,172.16.0.4,445
07/30/17-18:29:30.120089 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:29:30.839694 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:30:25.912094 ,TCP,"HoneyPot Telnet Port 23 Hit",109.165.233.190,65132,172.16.0.4,23
07/30/17-18:30:26.264543 ,TCP,"HoneyPot Telnet Port 23 Hit",109.165.233.190,65132,172.16.0.4,23
07/30/17-18:30:47.252486 ,TCP,"HoneyPot Telnet Port 23 Hit",109.165.233.190,49998,172.16.0.4,23
07/30/17-18:30:47.458359 ,TCP,"HoneyPot Telnet Port 23 Hit",109.165.233.190,49998,172.16.0.4,23
07/30/17-18:31:10.709292 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:31:10.709295 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:31:10.709466 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2344,172.16.0.4,445
07/30/17-18:31:15.723653 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:31:15.724582 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:31:15.724584 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,3894,172.16.0.4,445
07/30/17-18:31:19.747023 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:31:19.747945 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:31:19.747947 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2105,172.16.0.4,445
07/30/17-18:31:29.772442 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:31:29.773917 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:31:29.774921 ,TCP,"HoneyPot SMB Port 445 Hit",103.49.62.2,2358,172.16.0.4,445
07/30/17-18:31:48.553431 ,TCP,"HoneyPot Telnet Port 23 Hit",109.165.233.190,49998,172.16.0.4,23
07/30/17-18:31:50.733386 ,TCP,"HoneyPot Telnet Port 23 Hit",109.165.233.190,49998,172.16.0.4,23
07/30/17-18:32:39.140356 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,37370,172.16.0.4,445
07/30/17-18:32:39.172245 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,37370,172.16.0.4,445
07/30/17-18:32:39.173225 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,37370,172.16.0.4,445
07/30/17-18:32:39.173226 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,27376,172.16.0.4,445
07/30/17-18:32:39.204909 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,27376,172.16.0.4,445
07/30/17-18:32:39.205953 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,27376,172.16.0.4,445
07/30/17-18:32:39.208081 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,37370,172.16.0.4,445
07/30/17-18:32:39.240441 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,27376,172.16.0.4,445
07/30/17-18:32:39.272955 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,27376,172.16.0.4,445
07/30/17-18:32:39.306789 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,27376,172.16.0.4,445
07/30/17-18:32:39.339082 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,27376,172.16.0.4,445
07/30/17-18:32:39.378840 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,27376,172.16.0.4,445
07/30/17-18:32:42.327965 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,54620,172.16.0.4,445
07/30/17-18:32:42.359828 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,54620,172.16.0.4,445
07/30/17-18:32:42.360878 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,54620,172.16.0.4,445
07/30/17-18:32:42.396275 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,54620,172.16.0.4,445
07/30/17-18:32:42.429227 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,54620,172.16.0.4,445
07/30/17-18:32:42.461866 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,54620,172.16.0.4,445
07/30/17-18:32:42.494513 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,54620,172.16.0.4,445
07/30/17-18:32:42.527173 ,TCP,"HoneyPot SMB Port 445 Hit",168.10.192.3,54620,172.16.0.4,445
07/30/17-18:33:40.943788 ,TCP,"HoneyPot Telnet Port 23 Hit",31.128.13.93,53876,172.16.0.4,23
07/30/17-18:33:41.138221 ,TCP,"HoneyPot Telnet Port 23 Hit",31.128.13.93,53876,172.16.0.4,23
07/30/17-18:36:01.436201 ,TCP,"HoneyPot Telnet Port 23 Hit",86.62.70.250,21799,172.16.0.4,23
07/30/17-18:36:01.581262 ,TCP,"HoneyPot Telnet Port 23 Hit",86.62.70.250,21799,172.16.0.4,23
07/30/17-18:46:27.016455 ,TCP,"HoneyPot SMB Port 445 Hit",164.52.1.46,49580,172.16.0.4,445
07/30/17-18:46:27.261619 ,TCP,"HoneyPot SMB Port 445 Hit",164.52.1.46,49580,172.16.0.4,445
07/30/17-18:46:27.262657 ,TCP,"HoneyPot SMB Port 445 Hit",164.52.1.46,49580,172.16.0.4,445
07/30/17-18:46:28.178794 ,TCP,"HoneyPot SMB Port 445 Hit",164.52.1.46,49580,172.16.0.4,445
07/30/17-18:46:28.225836 ,TCP,"HoneyPot SMB Port 445 Hit",164.52.1.46,49580,172.16.0.4,445
07/30/17-18:46:28.421714 ,TCP,"HoneyPot SMB Port 445 Hit",164.52.1.46,49580,172.16.0.4,445
07/30/17-18:46:28.663717 ,TCP,"HoneyPot SMB Port 445 Hit",164.52.1.46,49580,172.16.0.4,445
